9, 1, 3.3333333333333335
21, 2, 1.5833333333333333
30, 3, 3.0
40, 4, 1.7
56, 5, 0.9375
75, 6, 1.894736842105263
93, 7, 3.6666666666666665
103, 8, 1.2
116, 9, 1.2307692307692308
133, 10, 1.4705882352941178
146, 11, 1.2307692307692308
156, 12, 1.8
169, 13, 1.9230769230769231
180, 14, 3.0
193, 15, 1.7692307692307692
206, 16, 1.7692307692307692
223, 17, 1.8823529411764706
241, 18, 2.888888888888889
249, 19, 2.0
278, 20, 2.7241379310344827
292, 21, 0.6428571428571429
302, 22, 2.3
315, 23, 2.6153846153846154
325, 24, 2.1
344, 25, 3.1578947368421053
357, 26, 3.923076923076923
370, 27, 2.1538461538461537
390, 28, 2.0
403, 29, 1.9230769230769231
412, 30, 1.0
431, 31, 1.0
443, 32, 1.1666666666666667
454, 33, 1.1818181818181819
467, 34, 1.6923076923076923
479, 35, 1.9166666666666667
504, 36, 2.2
514, 37, 1.9
535, 38, 1.5238095238095237
546, 39, 1.8181818181818181
557, 40, 1.3636363636363635
571, 41, 2.642857142857143
581, 42, 1.8
595, 43, 0.9285714285714286
605, 44, 1.3
616, 45, 2.6363636363636362
624, 46, 2.125
639, 47, 1.7333333333333334
648, 48, 1.3333333333333333
658, 49, 0.8
669, 50, 0.7272727272727273
678, 51, 2.111111111111111
695, 52, 1.8823529411764706
705, 53, 2.2
714, 54, 1.4444444444444444
722, 55, 0.5
735, 56, 0.46153846153846156
743, 57, 0.75
753, 58, 1.5
762, 59, 3.111111111111111
772, 60, 1.0
783, 61, 4.090909090909091
800, 62, 5.470588235294118
813, 63, 1.1538461538461537
824, 64, 3.6363636363636362
842, 65, 1.2777777777777777
857, 66, 5.133333333333334
867, 67, 1.1
879, 68, 0.4166666666666667
890, 69, 0.8181818181818182
903, 70, 4.3076923076923075
915, 71, 1.75
932, 72, 2.764705882352941
948, 73, 3.6875
959, 74, 3.4545454545454546
974, 75, 4.066666666666666
984, 76, 1.0
993, 77, 0.8888888888888888
1008, 78, 0.6
1020, 79, 1.5
1031, 80, 1.6363636363636365
