4, 0, 0.19046905636787415
8, 0, 0.6878719329833984
12, 1, 0.5531085133552551
16, 1, 0.5093995332717896
20, 1, 0.7315528392791748
24, 2, 0.5433556437492371
28, 2, 0.5868457555770874
32, 3, 0.5635791420936584
36, 3, 0.6776439547538757
40, 4, 0.6078641414642334
44, 4, 0.48426374793052673
48, 4, 0.6646997332572937
52, 4, 0.5492446422576904
56, 5, 0.5663321614265442
60, 5, 0.5545368194580078
64, 5, 0.62213134765625
68, 5, 0.6270207166671753
72, 5, 0.6029409170150757
76, 6, 0.7246417999267578
80, 6, 0.7902053594589233
84, 6, 0.4950689375400543
88, 6, 0.4861289858818054
92, 6, 0.645407497882843
96, 7, 0.5336533784866333
100, 7, 0.5203862190246582
104, 8, 0.6089001297950745
108, 8, 0.7038787007331848
112, 8, 0.7390462160110474
116, 9, 1.0361287593841553
120, 9, 0.6601880788803101
124, 9, 0.49904775619506836
128, 9, 0.9745492339134216
132, 9, 0.5960594415664673
136, 10, 0.6189690828323364
140, 10, 0.6868531703948975
144, 10, 0.4427831768989563
148, 11, 0.6178070306777954
152, 11, 0.682552695274353
156, 12, 0.38362669944763184
160, 12, 0.5237599611282349
164, 12, 0.5529752373695374
168, 12, 0.4482062757015228
172, 13, 0.6184867024421692
176, 13, 0.44666406512260437
180, 14, 0.6436462998390198
184, 14, 0.717714786529541
188, 14, 0.8644086122512817
192, 14, 0.5414546132087708
196, 15, 0.6847319602966309
200, 15, 0.7990381717681885
204, 15, 0.5496364831924438
208, 16, 0.6355921030044556
212, 16, 0.4440171718597412
216, 16, 0.5258585214614868
220, 16, 0.5477817058563232
224, 17, 0.6372148394584656
228, 17, 0.4494979977607727
232, 17, 0.5323448181152344
236, 17, 0.4554693102836609
240, 17, 0.6730089783668518
244, 18, 0.6724998354911804
248, 18, 0.9228973388671875
252, 19, 0.5103444457054138
256, 19, 0.5935633182525635
260, 19, 0.5463220477104187
264, 19, 0.5842233300209045
268, 19, 0.5965811610221863
272, 19, 0.4129979908466339
276, 19, 0.7485445737838745
280, 20, 0.2966344654560089
284, 20, 0.5106332302093506
288, 20, 0.39315709471702576
292, 21, 0.7561028599739075
296, 21, 0.49498945474624634
300, 21, 0.6849560737609863
304, 22, 0.3510386347770691
308, 22, 0.3731630742549896
312, 22, 0.5857078433036804
316, 23, 0.581071674823761
320, 23, 0.719354510307312
324, 23, 0.5661560893058777
328, 24, 0.5841717720031738
332, 24, 0.46836552023887634
336, 24, 0.6127668023109436
340, 24, 0.5435086488723755
344, 25, 0.4077793061733246
348, 25, 0.496336430311203
352, 25, 0.649976909160614
356, 25, 0.561332643032074
360, 26, 0.42952263355255127
364, 26, 0.6888647079467773
368, 26, 0.5087839365005493
372, 27, 0.6957992911338806
376, 27, 0.43802136182785034
380, 27, 0.7965552806854248
384, 27, 0.7144379019737244
388, 27, 0.6299492120742798
392, 28, 0.5726054906845093
396, 28, 0.41622233390808105
400, 28, 0.43930569291114807
404, 29, 0.5655770301818848
408, 29, 0.43101850152015686
412, 30, 0.5617619752883911
416, 30, 0.5479308366775513
420, 30, 0.6330092549324036
424, 30, 0.5376595258712769
428, 30, 0.5405453443527222
432, 31, 0.5552245378494263
436, 31, 0.3688540756702423
440, 31, 0.27096834778785706
444, 32, 0.5946226119995117
448, 32, 0.3814600110054016
452, 32, 0.6119736433029175
456, 33, 0.5084253549575806
460, 33, 0.5125516653060913
464, 33, 0.34405073523521423
468, 34, 0.30569952726364136
472, 34, 0.34953978657722473
476, 34, 0.4413893222808838
480, 35, 0.5480591058731079
484, 35, 0.511565625667572
488, 35, 0.4592214822769165
492, 35, 0.5633560419082642
496, 35, 0.5667882561683655
500, 35, 0.5242274403572083
504, 36, 0.4972490668296814
508, 36, 0.36242249608039856
512, 36, 0.47806066274642944
516, 37, 0.41374605894088745
520, 37, 0.5897328853607178
524, 37, 0.7086191177368164
528, 37, 0.3434743285179138
532, 37, 0.4116135537624359
536, 38, 0.550387978553772
540, 38, 0.519355058670044
544, 38, 0.4078815281391144
548, 39, 0.49627685546875
552, 39, 0.4626425802707672
556, 39, 0.488454669713974
560, 40, 0.45189008116722107
564, 40, 0.4329933226108551
568, 40, 0.4504013657569885
572, 41, 0.31223922967910767
576, 41, 0.4644239544868469
580, 41, 0.4054417014122009
584, 42, 0.5421695709228516
588, 42, 0.4114963710308075
592, 42, 0.43608781695365906
596, 43, 0.5176893472671509
600, 43, 0.5188360214233398
604, 43, 0.5943979024887085
608, 44, 0.5879800915718079
612, 44, 0.4231577515602112
616, 45, 0.48654067516326904
620, 45, 0.3267330527305603
624, 46, 0.3819462060928345
628, 46, 0.44678938388824463
632, 46, 0.4735791087150574
636, 46, 0.5289640426635742
640, 47, 0.353769987821579
644, 47, 0.5135726928710938
648, 48, 0.37233760952949524
652, 48, 0.4082150459289551
656, 48, 0.32955145835876465
660, 49, 0.5375062227249146
664, 49, 0.3085583746433258
668, 49, 0.5837683081626892
672, 50, 0.4391633868217468
676, 50, 0.45490562915802
680, 51, 0.4025266468524933
684, 51, 0.316222608089447
688, 51, 0.5553600788116455
692, 51, 0.3044922947883606
696, 52, 0.499188095331192
700, 52, 0.5786128044128418
704, 52, 0.2485663741827011
708, 53, 0.44723284244537354
712, 53, 0.4665946364402771
716, 54, 0.4074733555316925
720, 54, 0.3005961775779724
724, 55, 0.37053951621055603
728, 55, 0.3253997564315796
732, 55, 0.46954667568206787
736, 56, 0.4010067582130432
740, 56, 0.2064974308013916
744, 57, 0.23832103610038757
748, 57, 0.47874557971954346
752, 57, 0.5382311344146729
756, 58, 0.3945974111557007
760, 58, 0.40299880504608154
764, 59, 0.43158090114593506
768, 59, 0.3277779817581177
772, 60, 0.5286746025085449
776, 60, 0.3589664101600647
780, 60, 0.2125471532344818
784, 61, 0.26678499579429626
788, 61, 0.47984081506729126
792, 61, 0.35853323340415955
796, 61, 0.36261481046676636
800, 62, 0.33068448305130005
804, 62, 0.3467137813568115
808, 62, 0.4120510220527649
812, 62, 0.48191842436790466
816, 63, 0.41623741388320923
820, 63, 0.3231739103794098
824, 64, 0.37266308069229126
828, 64, 0.16532635688781738
832, 64, 0.3962666988372803
836, 64, 0.42284995317459106
840, 64, 0.50804603099823
844, 65, 0.3398440182209015
848, 65, 0.2968794107437134
852, 65, 0.4318055212497711
856, 65, 0.4048656225204468
860, 66, 0.45086240768432617
864, 66, 0.21884407103061676
868, 67, 0.41633132100105286
872, 67, 0.32295867800712585
876, 67, 0.3691868185997009
880, 68, 0.3476487994194031
884, 68, 0.33309194445610046
888, 68, 0.4278477430343628
892, 69, 0.4140703082084656
